time_code,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,tongueOut
0.03331249952316284,0.016515216790139675,0.016515216790139675,0.016671910881996155,0.0,0.0,0.0,0.1569187045097351,0.1569187045097351,0.0,0.0,0.007077950052917004,0.007077950052917004,0.0,0.0,0.0,0.0,0.0,0.0,0.09415122270584106,0.09415122270584106,0.013337528705596924,0.013337528705596924,0.0,0.0,0.005001573264598846,0.0,0.0,0.0,0.0,0.02359316684305668,0.02359316684305668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3138374090194702,0.3138374090194702,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.06662499904632568,0.017285926081240174,0.017285926081240174,0.017449932172894478,0.0,0.0,0.0,0.1572415828704834,0.1572415828704834,0.0,0.0,0.007408254034817218,0.007408254034817218,0.0,0.0,0.0,0.0,0.0,0.0,0.09434494972229003,0.09434494972229003,0.013959945738315584,0.013959945738315584,0.0,0.0,0.005234979651868343,0.0,0.0,0.0,0.0,0.024694180116057396,0.024694180116057396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144831657409668,0.3144831657409668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.800000011920929,0.018544753082096577,0.018544753082096577,0.018720703199505806,0.0,0.0,0.0,0.15776893496513367,0.15776893496513367,0.0,0.0,0.007947751320898533,0.007947751320898533,0.0,0.0,0.0,0.0,0.0,0.0,0.09466136097908019,0.09466136097908019,0.014976562559604646,0.014976562559604646,0.0,0.0,0.0056162109598517414,0.0,0.0,0.0,0.0,0.02649250440299511,0.02649250440299511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31553786993026733,0.31553786993026733,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8333125114440918,0.020097305253148078,0.020097305253148078,0.02028798684477806,0.0,0.0,0.0,0.15841935575008392,0.15841935575008392,0.0,0.0,0.008613130822777747,0.008613130822777747,0.0,0.0,0.0,0.0,0.0,0.0,0.09505161345005035,0.09505161345005035,0.01623038947582245,0.01623038947582245,0.0,0.0,0.006086396053433418,0.0,0.0,0.0,0.0,0.028710436075925827,0.028710436075925827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31683871150016785,0.31683871150016785,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8666250109672546,0.021810708381235597,0.021810708381235597,0.022017644718289375,0.0,0.0,0.0,0.15913714468479156,0.15913714468479156,0.0,0.0,0.00934744644910097,0.00934744644910097,0.0,0.0,0.0,0.0,0.0,0.0,0.09548228681087494,0.09548228681087494,0.0176141157746315,0.0176141157746315,0.0,0.0,0.006605293415486812,0.0,0.0,0.0,0.0,0.03115815483033657,0.03115815483033657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31827428936958313,0.31827428936958313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8999375104904175,0.023594931513071057,0.023594931513071057,0.023818794637918472,0.0,0.0,0.0,0.15988463163375854,0.15988463163375854,0.0,0.0,0.010112113505601882,0.010112113505601882,0.0,0.0,0.0,0.0,0.0,0.0,0.09593077898025512,0.09593077898025512,0.01905503571033478,0.01905503571033478,0.0,0.0,0.0071456383913755415,0.0,0.0,0.0,0.0,0.03370704501867294,0.03370704501867294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3197692632675171,0.3197692632675171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9333124756813049,0.025389738008379934,0.025389738008379934,0.025630632415413857,0.0,0.0,0.0,0.1606365144252777,0.1606365144252777,0.0,0.0,0.010881316289305687,0.010881316289305687,0.0,0.0,0.0,0.0,0.0,0.0,0.09638190865516662,0.09638190865516662,0.020504505932331087,0.020504505932331087,0.0,0.0,0.007689189724624157,0.0,0.0,0.0,0.0,0.03627105429768562,0.03627105429768562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3212730288505554,0.3212730288505554,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9666249752044678,0.027155567705631253,0.027155567705631253,0.02741321362555027,0.0,0.0,0.0,0.16137626767158508,0.16137626767158508,0.0,0.0,0.011638100445270538,0.011638100445270538,0.0,0.0,0.0,0.0,0.0,0.0,0.09682576060295105,0.09682576060295105,0.02193057090044022,0.02193057090044022,0.0,0.0,0.00822396408766508,0.0,0.0,0.0,0.0,0.038793668150901794,0.038793668150901794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32275253534317017,0.32275253534317017,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,0.028867144137620922,0.028867144137620922,0.029141031205654144,0.0,0.0,0.0,0.16209331154823303,0.16209331154823303,0.0,0.0,0.01237163320183754,0.01237163320183754,0.0,0.0,0.0,0.0,0.0,0.0,0.09725598692893982,0.09725598692893982,0.023312824964523318,0.023312824964523318,0.0,0.0,0.008742309361696243,0.0,0.0,0.0,0.0,0.041238777339458466,0.041238777339458466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32418662309646606,0.32418662309646606,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0333125591278076,0.03050904534757137,0.03050904534757137,0.03079851157963276,0.0,0.0,0.0,0.16278116405010223,0.16278116405010223,0.0,0.0,0.01307530514895916,0.01307530514895916,0.0,0.0,0.0,0.0,0.0,0.0,0.09766869843006133,0.09766869843006133,0.024638809263706207,0.024638809263706207,0.0,0.0,0.009239553473889828,0.0,0.0,0.0,0.0,0.04358435049653053,0.04358435049653053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32556232810020447,0.32556232810020447,0.0,0.0,0.0,0.0,0.0,0.0,0.0
